Iteration,g,Energy,Trace,Rescaled Energy,Exact Energy,Exact Trace,Params
22,0.7,-0.9455347871235723,0.05769574172672809,-0.9961971142588105,-1.030338312637832,0.00132167573133736,"[ 0.02240273  0.037582    0.0674282  -0.06963438 -0.05159895  0.06945165
 -0.05316111  0.04900843]"
23,0.7,-0.9578565900277051,0.052772667525503136,-1.0087102231516814,-1.0331394123502833,0.0016403489846619212,"[ 0.01649669  0.04348804  0.07333423 -0.06372834 -0.05750499  0.07535769
 -0.05906714  0.05491447]"
24,0.7,-0.969132768496571,0.06574793710450955,-1.0203127471307476,-1.032090409593002,0.0014086958961323504,"[ 0.02072104  0.03926369  0.06910988 -0.06795269 -0.06172933  0.07113334
 -0.0548428   0.05069012]"
25,0.7,-0.9533874604318603,0.05708273945662645,-1.0042410935558366,-1.0274046950931734,0.0010813492397510616,"[ 0.02731529  0.03266944  0.07570413 -0.06135844 -0.05513508  0.06453909
 -0.04824855  0.05728437]"
26,0.7,-0.9577724209275446,0.06301221698393222,-1.0088961330944453,-1.0272706057721734,0.0010702388209450492,"[ 0.02756152  0.03242321  0.07595036 -0.06160467 -0.05538131  0.06478532
 -0.04800232  0.05703814]"
27,0.7,-0.979958118377444,0.06487579131523358,-1.0313969227610897,-1.0307566256646168,0.0005888171013299776,"[ 0.02355701  0.0284187   0.07995487 -0.05760016 -0.05938582  0.06078081
 -0.05200683  0.05303363]"
28,0.7,-0.9727743116447448,0.06823259260680703,-1.0242468759087564,-1.0323387864249525,0.0006625678063692519,"[ 0.02139758  0.03057813  0.07779544 -0.05544073 -0.06154525  0.05862138
 -0.05416626  0.05519306]"
29,0.7,-0.9910373720492864,0.052013556260033456,-1.0420372979881802,-1.0358415294787846,0.00027293831199565535,"[ 0.01701413  0.02619468  0.0821789  -0.05105728 -0.0659287   0.05423793
 -0.05854971  0.05080961]"
30,0.7,-1.003961219459135,0.06543797327214818,-1.0557038627660706,-1.0387326029700488,0.000427019638721049,"[ 0.02278573  0.03196629  0.0879505  -0.05682888 -0.0717003   0.06000954
 -0.06432131  0.05658121]"
31,0.7,-1.004149966058735,0.07007644122244594,-1.0558363428983948,-1.0431249004395795,0.00025982028567406515,"[ 0.0296513   0.02510072  0.09481606 -0.06369445 -0.07856587  0.05314397
 -0.07118688  0.06344678]"
32,0.7,-1.002237199582711,0.06321395017151676,-1.0531921123477839,-1.0393941940103104,0.0001468383305097765,"[ 0.02380315  0.01925258  0.10066421 -0.0578463  -0.07271772  0.04729583
 -0.06533873  0.06929492]"
33,0.7,-0.9997607288109298,0.09311954350499163,-1.0513345727160377,-1.0419823963842645,0.0002502402920955306,"[ 0.02920356  0.02465298  0.0952638  -0.06324671 -0.06731732  0.05269623
 -0.07073914  0.06389452]"
34,0.7,-1.0053467169490524,0.0979499669698991,-1.0568417877999743,-1.0402921993161727,0.0002985302097361503,"[ 0.02717536  0.02668119  0.097292   -0.06527491 -0.06528912  0.05472444
 -0.06871094  0.06592272]"
35,0.7,-1.0185640237429565,0.08648560961655627,-1.0694514167472984,-1.042495556249196,0.00042168376343015845,"[ 0.02237017  0.03148637  0.10209719 -0.06046972 -0.07009431  0.05952963
 -0.07351613  0.07072791]"
36,0.7,-1.008840585592102,0.07834957768133588,-1.059975551052458,-1.0391884340053366,0.0002900988984723442,"[ 0.0173354   0.02645161  0.10713196 -0.05543495 -0.06505954  0.05449486
 -0.06848136  0.07576267]"
37,0.7,-1.0116306383030718,0.1059633783634637,-1.0627205905896069,-1.040265207160701,0.00025022326152512875,"[ 0.01908307  0.02819928  0.10887963 -0.05368728 -0.06680721  0.05624253
 -0.07022903  0.074015  ]"
38,0.7,-1.0072804918788623,0.08472801544223074,-1.0586742830886873,-1.040071634967171,0.00022538370928351734,"[ 0.01869018  0.02780638  0.10927253 -0.05329438 -0.06641432  0.05584964
 -0.06983614  0.07362211]"
39,0.7,-1.0085079153735492,0.06117354563381294,-1.060115519159023,-1.0415807312754624,0.0002714693696466465,"[ 0.0208134   0.02568316  0.1071493  -0.05541761 -0.06853754  0.05372641
 -0.07195936  0.07574533]"
40,0.7,-0.9841737805855967,0.08040392220001169,-1.0353312526328629,-1.0398163886959082,0.00031810591397075927,"[ 0.01880742  0.02768914  0.10915529 -0.05341162 -0.06653156  0.0557324
 -0.06995337  0.07775131]"
41,0.7,-1.0002597865071527,0.07327782148775008,-1.0515522980758811,-1.0440104836059618,0.00019098439420009525,"[ 0.0251128   0.03399453  0.11546068 -0.05971701 -0.07283694  0.04942701
 -0.07625876  0.0840567 ]"
42,0.7,-1.015931429698596,0.04777514271096228,-1.0672464478542347,-1.0470043979163166,5.275738050428483e-05,"[ 0.02131204  0.03019377  0.11926144 -0.06351778 -0.07663771  0.04562624
 -0.08005953  0.08025594]"
43,0.7,-0.9858235202601312,0.047136226136086146,-1.036890965959756,-1.0474133131574492,4.6046863364304635e-05,"[ 0.02031914  0.02920087  0.12025434 -0.06252488 -0.07564481  0.04661914
 -0.08105242  0.07926304]"
44,0.7,-0.9924920176385478,0.05394526781864917,-1.0437282627400002,-1.049247846302751,7.759902693560503e-05,"[ 0.02451831  0.02500171  0.1244535  -0.05832571 -0.07984397  0.05081831
 -0.08525159  0.08346221]"
45,0.7,-0.9868091654289177,0.04865345675940658,-1.0381466901714669,-1.0505157514060557,3.2301593637936755e-05,"[ 0.02235512  0.02716489  0.12661669 -0.05616253 -0.07768079  0.04865512
 -0.08741477  0.08129902]"
46,0.7,-0.9904832118932112,0.023296007702173327,-1.04179823004885,-1.0493864891745035,4.037549904446769e-05,"[ 0.02374326  0.02577675  0.12800483 -0.05755067 -0.07629265  0.05004326
 -0.08602664  0.08268716]"
47,0.7,-0.9906310522315808,0.05199473062739379,-1.0420360967348612,-1.0469084805568853,7.566610161893837e-05,"[ 0.01817399  0.02020748  0.12243555 -0.05198139 -0.08186192  0.05561253
 -0.08045736  0.07711789]"
48,0.7,-0.9879532598997539,0.04367038331329187,-1.0393020379357585,-1.0487558984052157,0.00013412408963481628,"[ 0.0139734   0.01600689  0.12663614 -0.05618198 -0.08606251  0.05981312
 -0.08465795  0.08131848]"
