Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
45,1.0,-1.1543697012474383,-0.05537475670432501,-1.21662730777653,-1.2097072638571262,0.06981644451226376,-0.20633185204271573,0.012514345743904656,0.46586002189877873,-0.29310173761698527,-0.10639295959124885,-0.018142708579291712,-0.5142233947024336,0.0980673776616471
46,1.0,-1.1639193553576346,-0.05219743756942341,-1.2254778948856162,-1.2096885750070214,0.06980364098586733,-0.20628856650211008,0.012471060203299,0.4659033074393844,-0.29314502315759094,-0.10634967405064319,-0.018099423038686058,-0.514180109161828,0.09811066320225276
47,1.0,-1.1904860212166577,-0.057053411725471515,-1.2526460835130364,-1.2119937296956778,0.06781444473031062,-0.2112300388152498,0.007529587890159281,0.46096183512624467,-0.2882035508444512,-0.11129114636378291,-0.01315795072554634,-0.5092386368486883,0.09316919088911303
48,1.0,-1.182340375585922,-0.02696396554441005,-1.2432161054849125,-1.211808264721185,0.06749405118353113,-0.2121549094730152,0.006604717232393867,0.4618867057840101,-0.2891284215022166,-0.11221601702154833,-0.012233080067780925,-0.5101635075064537,0.09409406154687845
49,1.0,-1.1772840318719888,-0.04701414927082603,-1.2356236117204404,-1.211272350512445,0.06508144438357366,-0.2096191219063022,0.00914050479910689,0.45935091821729707,-0.29166420906892965,-0.10968022945483531,-0.0096972925010679,-0.5126992950731667,0.09662984911359147
50,1.0,-1.181007731000224,-0.07431043671019899,-1.2407129301066582,-1.2135502337478101,0.06309186804887545,-0.21501373069409038,0.0037458960113186893,0.4539563094295089,-0.29705881785671784,-0.11507483824262352,-0.004302683713279699,-0.5073046862853785,0.09123524032580327
51,1.0,-1.160569323667564,-0.05319401532943324,-1.2228431875687744,-1.21452393848449,0.06662836546310302,-0.21146377415346332,0.00019593947069162197,0.45750626597013594,-0.2935088613160908,-0.11862479478325058,-0.007852640253906766,-0.5108546428260056,0.0876852837851762
52,1.0,-1.1673507140824795,-0.04860111051218774,-1.2305024760781071,-1.21638772636652,0.06471591035541735,-0.2166080953688024,0.005340260686030722,0.45236194475479685,-0.29865318253142986,-0.12376911599858968,-0.0027083190385676663,-0.5057103216106664,0.0825409625698371
53,1.0,-1.1477181295669086,-0.0674128693099183,-1.2109836931673683,-1.2173703382723033,0.05863725455168578,-0.22292028519073548,0.01165245050796379,0.4460497549328638,-0.3049653723533629,-0.13008130582052274,0.0036038707833654033,-0.4993981317887334,0.08885315239177018
54,1.0,-1.1504412777764759,-0.04766519016228954,-1.213121575980657,-1.218324763700366,0.05794689504654915,-0.2201245280554344,0.008856693372662703,0.4432539977975627,-0.307761129488664,-0.13287706295582383,0.0008081136480643158,-0.5021938889240345,0.09164890952707126
