Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,Params
18,1.0,-1.1436895224222245,0.10746762565574519,-1.2721484585278338,-1.2058992378879339,0.01842711061580382,"[-0.13278666 -0.00922643  0.62882511 -0.31334707 -0.4541233   0.13920383
 -0.35897577  0.39207289]"
19,1.0,-1.1514930808448653,0.14136459297488257,-1.2808285107830728,-1.2058364117983729,0.018352343736227406,"[-0.13641028 -0.00560281  0.62520149 -0.3169707  -0.45774692  0.1355802
 -0.35535215  0.39569652]"
20,1.0,-1.1896784933929871,0.14781897138171196,-1.323302899818709,-1.2059573531150818,0.018615477534499547,"[-0.13560629 -0.0064068   0.62600548 -0.31777469 -0.45855091  0.13477621
 -0.35454816  0.39489253]"
21,1.0,-1.1663718655707003,0.10204042663403068,-1.2973784770830619,-1.2059804976452142,0.018576738828016914,"[-0.13539868 -0.00619919  0.62579787 -0.31756708 -0.45875852  0.1345686
 -0.35434055  0.39510013]"
22,1.0,-1.1326604931848925,0.06353150627282034,-1.2598806513404293,-1.2045443737879395,0.020381458178605705,"[-0.13025598 -0.01134189  0.63094057 -0.32270978 -0.45361582  0.12942591
 -0.34919785  0.38995744]"
23,1.0,-1.145354281552388,0.09533372495595982,-1.2740002030089514,-1.2049715262837708,0.019801965989503012,"[-0.13474141 -0.00685647  0.63542599 -0.31822435 -0.45810124  0.13391133
 -0.35368327  0.39444286]"
24,1.0,-1.1121631463947559,0.14235589410190097,-1.2370810474166678,-1.206309744855389,0.020382704821298114,"[-0.13028459 -0.01131329  0.63096917 -0.32268117 -0.46255806  0.12945451
 -0.34922645  0.38998604]"
25,1.0,-1.1440016647591302,0.14645121012361462,-1.2724956606180433,-1.2046347057912499,0.020530020819720107,"[-0.12681723 -0.01478064  0.63443653 -0.31921382 -0.45909071  0.12598715
 -0.3457591   0.39345339]"
26,1.0,-1.1068567266673603,0.09120142479798976,-1.2311786118831054,-1.2050781960133463,0.020034792327124684,"[-0.12911821 -0.01247966  0.63213555 -0.31691283 -0.45678972  0.12368617
 -0.34806008  0.39575438]"
27,1.0,-1.1335969201956093,0.11527299151851356,-1.260922257611058,-1.2091333370190114,0.021461400481762816,"[-0.13566741 -0.01902886  0.63868475 -0.31036363 -0.46333893  0.11713697
 -0.35460928  0.38920518]"
28,1.0,-1.1500364166059724,0.13495131418676265,-1.279208234362095,-1.2109989861492068,0.02066796462776299,"[-0.13922172 -0.01547455  0.63513043 -0.30680932 -0.46689324  0.11358266
 -0.35816359  0.39275949]"
29,1.0,-1.1148683799812715,0.10496096079789852,-1.2400901321984843,-1.2139944329392165,0.02222755913550145,"[-0.14507564 -0.02132847  0.64098435 -0.3009554  -0.47274716  0.10772874
 -0.36401751  0.38690557]"
30,1.0,-1.1101862449276871,0.05713863607937841,-1.2348821008453408,-1.2147199858445674,0.02229111117403293,"[-0.14071955 -0.01697237  0.64534045 -0.3053115  -0.47710326  0.11208483
 -0.36837361  0.39126167]"
31,1.0,-1.1006138799292478,0.07088293369134901,-1.2242345700789141,-1.2168426483403891,0.023820025740492135,"[-0.13454576 -0.02314616  0.65151424 -0.31148528 -0.48327704  0.10591105
 -0.37454739  0.39743545]"
32,1.0,-1.0971803142232859,0.07190161296210418,-1.220415347086609,-1.2159996693953872,0.023935588233658933,"[-0.13637218 -0.02497258  0.65334066 -0.30965886 -0.48145062  0.10408462
 -0.37272097  0.39926188]"
33,1.0,-1.098741025907814,0.05686593298669207,-1.222151357537657,-1.2169563076458871,0.023588366517551584,"[-0.13097772 -0.01957811  0.64794619 -0.31505333 -0.47605615  0.10947909
 -0.37811544  0.39386741]"
34,1.0,-1.1248569347622515,0.06786996537299306,-1.25120059908519,-1.21562765003182,0.02360129427593538,"[-0.13276999 -0.01778584  0.64973847 -0.3168456  -0.47426388  0.11127137
 -0.37632316  0.39565968]"
35,1.0,-1.108313390906253,0.08803405043199852,-1.232798888304083,-1.2159187863580883,0.023089772122916408,"[-0.13592676 -0.01462907  0.65289524 -0.31368883 -0.47742065  0.11442814
 -0.37947993  0.39881645]"
36,1.0,-1.0985329310165435,0.06375374023700653,-1.221919889477517,-1.2153441712725908,0.023151986547503833,"[-0.1371034  -0.01580571  0.65407188 -0.31251219 -0.47624401  0.1132515
 -0.37830329  0.39999309]"
37,1.0,-1.0797003433565706,0.055661841737367546,-1.2009720300348736,-1.2161707454361022,0.023292178394033414,"[-0.13493936 -0.01364167  0.65623592 -0.31034815 -0.47840805  0.11541554
 -0.38046733  0.39782905]"
38,1.0,-1.063989179065654,0.037452659829739776,-1.1834961914943256,-1.2152828720863909,0.0241403638423785,"[-0.13793263 -0.01663494  0.65922919 -0.30735488 -0.47541478  0.11242227
 -0.37747406  0.39483578]"
39,1.0,-1.0863593798772242,0.06550686265507255,-1.2083790079593444,-1.2170597962103784,0.02395093067740306,"[-0.1344167  -0.02015087  0.65571325 -0.31087081 -0.47893071  0.10890633
 -0.38099     0.39835171]"
40,1.0,-1.1223597960670066,0.09217103436644081,-1.2484229823635138,-1.2135767091531307,0.02311638053384968,"[-0.13929031 -0.01527726  0.66058686 -0.30599721 -0.4740571   0.11377994
 -0.37611639  0.40322532]"
41,1.0,-1.0939548434085944,0.07274759763584915,-1.2168275921544436,-1.2157490553800017,0.024677556276053503,"[-0.1331249  -0.00911186  0.66675227 -0.31216261 -0.48022251  0.10761454
 -0.38228179  0.40939073]"
42,1.0,-1.078243679117678,0.06731326236596424,-1.1993517536138958,-1.2179691419005394,0.027378147550820353,"[-0.13864445 -0.0146314   0.67227181 -0.31768216 -0.48574205  0.10209499
 -0.38780134  0.40387118]"
43,1.0,-1.0827177192799917,0.06188645954540428,-1.2043283169068995,-1.2180244566407055,0.027290792194890834,"[-0.13725483 -0.01324178  0.67088219 -0.31907178 -0.48713167  0.10070537
 -0.38641172  0.4052608 ]"
44,1.0,-1.1088336281344293,0.1029314096760221,-1.2333775584544326,-1.2188112675212324,0.026596882060589744,"[-0.13309973 -0.01739688  0.67503729 -0.31491668 -0.49128677  0.10486047
 -0.39056681  0.4094159 ]"
45,1.0,-1.1062324419935492,0.08715149063084171,-1.2304842077026865,-1.2186984422151,0.026348097785117375,"[-0.13229936 -0.01819725  0.67423691 -0.31571705 -0.49208714  0.10566084
 -0.38976644  0.41021627]"
46,1.0,-1.1236083654146292,0.09221932095068719,-1.249811790724352,-1.2182514797896147,0.026359118857869568,"[-0.13157005 -0.01892656  0.67496623 -0.31644636 -0.49135783  0.10639015
 -0.38903713  0.41094558]"
47,1.0,-1.1246488398709813,0.07855110583539604,-1.2509691310250506,-1.2181971052195877,0.025274952165663445,"[-0.13570631 -0.02306282  0.67082997 -0.3123101  -0.49549409  0.11052641
 -0.38490087  0.40680932]"
48,1.0,-1.143897617313495,0.07768154434172714,-1.2723799265879734,-1.2182557492051274,0.025288353012369535,"[-0.13838875 -0.02574526  0.6735124  -0.31499254 -0.49817652  0.11320885
 -0.38758331  0.40949176]"
49,1.0,-1.1489959421496203,0.07691522007458063,-1.2780508940613964,-1.2182061178609729,0.024690240560865995,"[-0.13623727 -0.02359378  0.67136093 -0.31714402 -0.49602505  0.11536032
 -0.38973479  0.41164323]"
50,1.0,-1.150764748725419,0.058692010699956,-1.2800183725725838,-1.2177676954306662,0.024365587962599244,"[-0.14116857 -0.02852508  0.66642963 -0.32207532 -0.50095634  0.12029162
 -0.38480349  0.40671194]"
51,1.0,-1.1429611903027783,0.0736871588449195,-1.271338320317345,-1.2203555861487985,0.025814024455712792,"[-0.13622255 -0.0334711   0.67137565 -0.3171293  -0.50590236  0.1153456
 -0.38974951  0.40176592]"
52,1.0,-1.1509728436166893,0.10229160425541939,-1.2802498406327234,-1.2196629168465734,0.025416275305447877,"[-0.14141112 -0.02828252  0.66618708 -0.32231787 -0.51109094  0.12053417
 -0.38456094  0.39657734]"
53,1.0,-1.1882218291540945,0.0820002559780093,-1.3216826233977312,-1.2192627228796482,0.024985210378773104,"[-0.14290145 -0.0267922   0.66469675 -0.32380819 -0.51258126  0.1220245
 -0.38307061  0.39806767]"
54,1.0,-1.1762563729060451,0.08798218492466692,-1.3083732099396979,-1.2204538341611624,0.024864276229941362,"[-0.14003932 -0.02965433  0.66183463 -0.32667032 -0.51544339  0.11916237
 -0.38593274  0.40092979]"
55,1.0,-1.1899906357298926,0.08857017846275017,-1.3236501019089184,-1.2217998718842864,0.025175599322990516,"[-0.14573418 -0.03534919  0.66752949 -0.32097546 -0.52113825  0.11346751
 -0.3916276   0.40662466]"
56,1.0,-1.2250546249089584,0.09389569766033157,-1.3626524700424594,-1.2225752072408795,0.024613641363973926,"[-0.14800845 -0.03307493  0.66525523 -0.31870119 -0.52341252  0.11119324
 -0.39390187  0.40889892]"
57,1.0,-1.1992508583914268,0.12036651183351643,-1.333950430585136,-1.221946922596544,0.024952434197430762,"[-0.14944361 -0.03163977  0.66669038 -0.32013635 -0.52197736  0.10975808
 -0.39246671  0.41033408]"
58,1.0,-1.2010196649672253,0.11528167757708374,-1.3359179090963236,-1.2204397176392376,0.024431304323933922,"[-0.1524699  -0.02861348  0.66971667 -0.31711006 -0.51895107  0.11278437
 -0.38944042  0.41336037]"
59,1.0,-1.2186036832795755,0.09140949298500134,-1.3554769601781285,-1.2207293915562332,0.02441271210094076,"[-0.15073936 -0.02688295  0.66798614 -0.31537953 -0.5206816   0.11105384
 -0.38770989  0.41162984]"
60,1.0,-1.2031006138799292,0.0998929956434278,-1.33823258969772,-1.2224139920435846,0.026070702131591794,"[-0.15629976 -0.03244335  0.67354654 -0.30981913 -0.526242    0.10549344
 -0.39327029  0.40606944]"
61,1.0,-1.235147227135574,0.12226845657332208,-1.3738786709592352,-1.22208385867998,0.02607644798743891,"[-0.15545426 -0.03328884  0.67439203 -0.31066462 -0.5253965   0.10633894
 -0.39242479  0.40691493]"
62,1.0,-1.2117365518676517,0.11417886591163073,-1.347838514193518,-1.2215061532333493,0.027302442016097217,"[-0.15197527 -0.02980985  0.67787103 -0.30718563 -0.52191751  0.10285994
 -0.3889458   0.40343594]"
63,1.0,-1.2266153365934866,0.10256205763507964,-1.3643884804935071,-1.2215528544038534,0.02744889666601602,"[-0.15141809 -0.03036702  0.67842821 -0.30774281 -0.52136033  0.10341712
 -0.38950297  0.40287876]"
64,1.0,-1.2120486942045574,0.09188879314565668,-1.3481857162837279,-1.2218729415908456,0.026502228933651617,"[-0.14863537 -0.03314974  0.67564548 -0.31052553 -0.51857761  0.10619984
 -0.39228569  0.40566148]"
65,1.0,-1.219436062844657,0.0974706836202921,-1.3564028324186872,-1.2211791560985148,0.02795111606162326,"[-0.14463458 -0.03715053  0.67964628 -0.30652474 -0.51457682  0.10219905
 -0.3882849   0.40166069]"
66,1.0,-1.2002913328477787,0.10958022152259894,-1.3351077708858343,-1.2213201727718115,0.027731912739154874,"[-0.14544804 -0.03633707  0.67883281 -0.30571127 -0.51376335  0.10138558
 -0.38909837  0.40247416]"
67,1.0,-1.2205805847466444,0.09773221267821008,-1.3576759067494557,-1.2209945004433393,0.027724483698538194,"[-0.14472642 -0.03705869  0.67955444 -0.30643289 -0.51304172  0.10210721
 -0.38837674  0.40319578]"
68,1.0,-1.182603267089793,0.09900791813190213,-1.315432985773959,-1.221094042994082,0.026547956230192682,"[-0.14005514 -0.03238742  0.67488316 -0.30176162 -0.517713    0.10677849
 -0.38370546  0.39852451]"
69,1.0,-1.1986265737176154,0.0800148005220016,-1.3332560264047166,-1.2210812349803746,0.026530745016837054,"[-0.1398072  -0.03263536  0.67463521 -0.30200956 -0.51796095  0.10653055
 -0.38345752  0.39877245]"
70,1.0,-1.1858287379044845,0.09196220971235936,-1.3190207407061245,-1.2213817331939936,0.02621746747862219,"[-0.14291659 -0.03574476  0.67152582 -0.30511896 -0.51485155  0.10963994
 -0.38656692  0.39566305]"
71,1.0,-1.2029965664342939,0.10578852693386698,-1.3381168556676502,-1.2204945138655603,0.025821015792528934,"[-0.14064411 -0.03801724  0.6737983  -0.30284648 -0.51257907  0.11191242
 -0.38429444  0.39793553]"
72,1.0,-1.1798980335032774,0.07919951721038454,-1.3124239009921428,-1.2198116960935295,0.02545240698853335,"[-0.14474737 -0.0421205   0.66969504 -0.30694974 -0.51668233  0.11601568
 -0.38019118  0.39383227]"
73,1.0,-1.1540942669857457,0.09459375852380991,-1.2837218615348192,-1.220255868975073,0.025887020380255032,"[-0.14305703 -0.04043015  0.67138538 -0.30864008 -0.51837267  0.11770603
 -0.38188152  0.39214193]"
74,1.0,-1.1703256685048382,0.11535358867498768,-1.3017763702257164,-1.2198143382556736,0.024892278152003122,"[-0.14687717 -0.03661001  0.66756524 -0.30481994 -0.52219282  0.12152617
 -0.37806138  0.38832178]"
75,1.0,-1.1476433253563627,0.10071129163930204,-1.2765463516704882,-1.2193808471783996,0.025643624182551727,"[-0.14467055 -0.03440339  0.66977186 -0.30261332 -0.5199862   0.11931955
 -0.37585476  0.38611516]"
76,1.0,-1.158256164811154,0.10036844036070147,-1.2883512227376133,-1.2193370731547475,0.025605492314206835,"[-0.14407909 -0.03381193  0.6691804  -0.30320478 -0.52057766  0.11872809
 -0.3752633   0.38670662]"
77,1.0,-1.1333888253043392,0.10228406945862867,-1.2606907895509185,-1.2191558815538883,0.025524904472043808,"[-0.14504668 -0.03284433  0.6682128  -0.30417237 -0.52154525  0.1177605
 -0.3742957   0.38767421]"
78,1.0,-1.1383831026948288,0.05265872469740196,-1.2662460229942711,-1.220056189224124,0.024790396279744442,"[-0.14204422 -0.0358468   0.66521034 -0.30116991 -0.51854279  0.12076296
 -0.37729816  0.38467175]"
79,1.0,-1.12901883258766,0.07950435477583717,-1.2558299602879843,-1.220008998643607,0.024546587451715007,"[-0.14154318 -0.03634783  0.6647093  -0.30066887 -0.51904383  0.121264
 -0.37679712  0.38517279]"
80,1.0,-1.164186869212361,0.06287918263896208,-1.294948062451595,-1.2195856824982911,0.024767404329370857,"[-0.14247156 -0.03727621  0.66563768 -0.30159725 -0.51811546  0.12033562
 -0.37586875  0.38610117]"
81,1.0,-1.1211112267193841,0.07921189217384006,-1.2470341740026756,-1.2195562100969255,0.024742519749398895,"[-0.1420655  -0.03768227  0.66523162 -0.3020033  -0.51852151  0.11992957
 -0.37546269  0.38650722]"
82,1.0,-1.1056081573197378,0.0818459355591612,-1.2297898035222672,-1.2193652458954602,0.02465960532131195,"[-0.14311108 -0.03872785  0.66418604 -0.30304889 -0.51956709  0.11888399
 -0.37441711  0.38755281]"
83,1.0,-1.1327645406305273,0.04850062852968673,-1.2599963853704987,-1.2193269948475063,0.024998986559584324,"[-0.14128441 -0.03690117  0.66235937 -0.30487556 -0.52139377  0.11705731
 -0.37259044  0.38572613]"
84,1.0,-1.1202788471543026,0.05980394261524813,-1.2461083017621168,-1.2187857325188816,0.0251024383842946,"[-0.14272524 -0.03834201  0.6638002  -0.30343473 -0.51995293  0.11561648
 -0.3711496   0.38716697]"
85,1.0,-1.115596712100718,0.043403433805994984,-1.240900270408973,-1.2193333422765136,0.024945782694532292,"[-0.14464197 -0.03642528  0.66188347 -0.30535145 -0.52186966  0.11369975
 -0.37306633  0.3890837 ]"
86,1.0,-1.1430652377484134,0.07167141608478111,-1.2714540543474147,-1.218846159055829,0.02575980672645528,"[-0.14230319 -0.03876406  0.66422225 -0.30301267 -0.51953088  0.11136097
 -0.37072755  0.38674492]"
87,1.0,-1.1078972011237123,0.08051376529620535,-1.2323359521838038,-1.219382144510746,0.025757668666301692,"[-0.13970203 -0.04136522  0.66682341 -0.30561384 -0.52213205  0.11396213
 -0.37332872  0.38934608]"
88,1.0,-1.102798876287587,0.07430964653290628,-1.226664984710381,-1.219196188962087,0.0258595042357721,"[-0.14011918 -0.04178237  0.66724056 -0.30603099 -0.5217149   0.11354498
 -0.37291157  0.38976323]"
89,1.0,-1.1031110186244928,0.09444146446445001,-1.2270121868005908,-1.2188669382594526,0.02584693509142255,"[-0.14073655 -0.041165    0.66785794 -0.30664836 -0.52109752  0.11416236
 -0.37229419  0.3903806 ]"
90,1.0,-1.1048798252002914,0.04312036184965429,-1.2289796653117782,-1.2195410570129752,0.026836860089753722,"[-0.14468405 -0.0372175   0.67180544 -0.31059586 -0.52504502  0.11021486
 -0.3762417   0.3943281 ]"
91,1.0,-1.1084174383518888,0.04734847672493969,-1.2329146223341536,-1.2192243130411953,0.0272580865294183,"[-0.14550597 -0.03639558  0.67262736 -0.31141778 -0.5242231   0.10939294
 -0.37541978  0.39350618]"
92,1.0,-1.0914577047133491,0.054126337241176214,-1.214049975432767,-1.2199073848314583,0.027453538170414626,"[-0.14341738 -0.03848417  0.67471595 -0.30932918 -0.5263117   0.11148153
 -0.37750837  0.39141759]"
93,1.0,-1.1078972011237127,0.06325419575137325,-1.2323359521838042,-1.2200074524153024,0.027632821794503437,"[-0.14414199 -0.03920879  0.67544057 -0.3100538  -0.52703631  0.11220615
 -0.37823299  0.39069297]"
94,1.0,-1.1256893143273332,0.07830656477079723,-1.252126471325749,-1.22007738891989,0.027634030602438964,"[-0.14432176 -0.03902901  0.6752608  -0.30987403 -0.52721609  0.11202637
 -0.37841276  0.3905132 ]"
95,1.0,-1.1511809385079599,0.05704285447219992,-1.2804813086928635,-1.2202411447651684,0.027429372081869907,"[-0.14508588 -0.03979313  0.67449668 -0.30910991 -0.52645197  0.11126226
 -0.37917687  0.39127732]"
96,1.0,-1.1318281136198107,0.06553518412570347,-1.2589547790998705,-1.2204189524054527,0.02738456341078077,"[-0.14729579 -0.04200304  0.6767066  -0.31131983 -0.52866189  0.11347217
 -0.38138679  0.39348723]"
97,1.0,-1.1365102486733953,0.08111560116123995,-1.264162810453014,-1.2203834769316018,0.02735456672695591,"[-0.14684205 -0.0415493   0.67625285 -0.31177357 -0.52911563  0.11301843
 -0.38093305  0.39394097]"
98,1.0,-1.14639475600874,0.05971749823146277,-1.2751575433096498,-1.221347642596811,0.027718772400847635,"[-0.15127237 -0.04597962  0.68068317 -0.30734325 -0.53354595  0.10858812
 -0.38536336  0.39837129]"
99,1.0,-1.142857142857143,0.0637974154851666,-1.271222586287275,-1.222015813458711,0.028482488143222406,"[-0.15557617 -0.04167581  0.67637936 -0.31164706 -0.52924214  0.10428431
 -0.38966717  0.39406748]"
100,1.0,-1.1504526063885132,0.09242583859421316,-1.2796711704823742,-1.2214508051984012,0.028628741916136846,"[-0.15729603 -0.04339567  0.67809922 -0.3099272  -0.52752228  0.10256445
 -0.38794731  0.39578734]"
101,1.0,-1.164290916657996,0.07610030075093333,-1.2950637964816647,-1.2215742194093764,0.02845318782380346,"[-0.15793809 -0.04275361  0.67745716 -0.30928514 -0.52688022  0.1019224
 -0.38858937  0.3964294 ]"
102,1.0,-1.1890542087191758,0.07607025299387793,-1.3226084956382897,-1.2225660476833582,0.030337105103228623,"[-0.16273523 -0.03795647  0.6822543  -0.304488   -0.53167737  0.09712525
 -0.39338651  0.39163226]"
103,1.0,-1.186661117469566,0.06442236644856258,-1.3199466129466833,-1.222869907040149,0.03014633652751919,"[-0.16444661 -0.03624509  0.68054293 -0.30619938 -0.53338874  0.09541388
 -0.39509789  0.39334363]"
104,1.0,-1.1668921027988763,0.06817154763302047,-1.297957147233411,-1.2231092504225671,0.029835137721478056,"[-0.1669029  -0.03870139  0.67808663 -0.30865567 -0.53093245  0.09787017
 -0.39755418  0.39088734]"
105,1.0,-1.1903027780667987,0.08858711618257997,-1.3239973039991284,-1.2230088920332491,0.0297846137580271,"[-0.16737    -0.03916848  0.67761954 -0.30912277 -0.53139954  0.09740308
 -0.39708709  0.39135444]"
106,1.0,-1.1976901467068983,0.09781476059210426,-1.3322144201340878,-1.2226132829673588,0.02942717028807018,"[-0.16352897 -0.04300951  0.67377851 -0.3129638  -0.53524057  0.1012441
 -0.39324606  0.38751341]"
107,1.0,-1.1896784933929874,0.08841973029527717,-1.3233028998187093,-1.2225974169559777,0.02941579119814386,"[-0.16338708 -0.0431514   0.67363662 -0.31310569 -0.53538246  0.10110221
 -0.39310417  0.3876553 ]"
108,1.0,-1.224326292789512,0.12490899324402949,-1.3618423318319703,-1.222750585526228,0.02999715477614573,"[-0.16557419 -0.04533852  0.67582373 -0.3152928  -0.53756958  0.0989151
 -0.39529128  0.38984241]"
109,1.0,-1.2088232233898657,0.08051999671913523,-1.3445979613515622,-1.2230887291952968,0.030135450387824614,"[-0.16433437 -0.04409869  0.67706355 -0.31405298 -0.5388094   0.10015492
 -0.3965311   0.38860259]"
110,1.0,-1.2233898657787954,0.1062573071780677,-1.360800725561342,-1.2222307184711099,0.029742992888603936,"[-0.1676851  -0.04744943  0.67371282 -0.31740371 -0.54216013  0.10350565
 -0.39318037  0.38525186]"
111,1.0,-1.210487982520029,0.11480911734796972,-1.3464497058326796,-1.2216927465051413,0.029413041326004086,"[-0.16396378 -0.0437281   0.6699915  -0.32112503 -0.54588146  0.10722698
 -0.38945905  0.38153054]"
112,1.0,-1.2165227343668714,0.11677462192156107,-1.3531622795767315,-1.2224178640171885,0.028478192971143068,"[-0.16138003 -0.04631185  0.66740775 -0.32370878 -0.54329771  0.10981072
 -0.39204279  0.38411428]"
113,1.0,-1.2256789095827698,0.09940337211910966,-1.3633468742228785,-1.222739256452769,0.028955189838258955,"[-0.15969436 -0.04799752  0.66909343 -0.32539445 -0.54498339  0.10812505
 -0.39372847  0.38579995]"
114,1.0,-1.2126729788783686,0.09727724831882778,-1.3488801204641467,-1.2227007718756795,0.028934335625124596,"[-0.15939979 -0.04770295  0.66879886 -0.32568902 -0.54527795  0.10783048
 -0.3934339   0.38609452]"
115,1.0,-1.2343148475704924,0.10153265428627534,-1.3729527987186767,-1.2230830457992852,0.027835113888730945,"[-0.16243108 -0.05073424  0.66576758 -0.3287203  -0.54224667  0.11086177
 -0.39646518  0.3891258 ]"
116,1.0,-1.2307772344188952,0.114280106562902,-1.3690178416963015,-1.223058877978474,0.027375233292389112,"[-0.16150673 -0.04980989  0.66484324 -0.32779596 -0.54317101  0.11178611
 -0.39554084  0.39005015]"
117,1.0,-1.2184996358339406,0.11136044165537218,-1.355361226148059,-1.2232612962834537,0.027182468670639004,"[-0.16356249 -0.04775414  0.66278748 -0.32985172 -0.54111525  0.11384187
 -0.3975966   0.38799439]"
118,1.0,-1.2165227343668714,0.08366204440037994,-1.3531622795767315,-1.222798626869917,0.027733659725553972,"[-0.16152499 -0.04979164  0.66482498 -0.33188922 -0.53907775  0.11180437
 -0.3955591   0.39003189]"
119,1.0,-1.206430132140256,0.08847416065625535,-1.3419360786599555,-1.22287552151829,0.027879562996137253,"[-0.16097035 -0.05034628  0.66537962 -0.33244386 -0.53852311  0.11235901
 -0.39611375  0.38947724]"
120,1.0,-1.2086151284985955,0.09470130214258732,-1.3443664932914228,-1.2230733917094767,0.02991535687012914,"[-0.16493393 -0.0463827   0.66934321 -0.33640745 -0.54248669  0.10839543
 -0.40007733  0.38551365]"
121,1.0,-1.1983144313807095,0.08346161014086029,-1.3329088243145069,-1.2225352097302675,0.030245540498461176,"[-0.1668507  -0.04446593  0.66742645 -0.33832421 -0.54440346  0.10647866
 -0.39816057  0.38359689]"
122,1.0,-1.2102798876287588,0.10064674814851848,-1.3462182377725402,-1.222537200897932,0.030246877725931265,"[-0.1668688  -0.04448403  0.66744455 -0.33830611 -0.54442156  0.10649676
 -0.39817867  0.38357879]"
123,1.0,-1.1962334824680054,0.09095063883392207,-1.33059414371311,-1.2223305706866086,0.02992546079108238,"[-0.16773774 -0.04361508  0.6665756  -0.33917506 -0.5452905   0.10736571
 -0.39730972  0.38444774]"
124,1.0,-1.1970658620330874,0.06514275203902709,-1.331520015953669,-1.2223446080461144,0.03003185638278527,"[-0.16816499 -0.04404233  0.66700285 -0.33960231 -0.54486325  0.10779296
 -0.39773697  0.38402049]"
125,1.0,-1.1851004057850378,0.09654449576036361,-1.3182106024956353,-1.221816015895456,0.03032369865935558,"[-0.16987886 -0.0457562   0.66528898 -0.34131618 -0.54657712  0.10607909
 -0.39602311  0.38230662]"
126,1.0,-1.1684528144834045,0.07173091084806571,-1.299693157684459,-1.2220181180164218,0.029876184231497627,"[-0.17068852 -0.04494654  0.66447932 -0.34050652 -0.54576746  0.10688875
 -0.39683277  0.38311628]"
127,1.0,-1.1720944750806366,0.054874946475730324,-1.3037438487369035,-1.2215629741549492,0.030454775814245716,"[-0.17235769 -0.04661571  0.6661485  -0.33883734 -0.54409829  0.10521958
 -0.39516359  0.38144711]"
128,1.0,-1.1609613983976694,0.07510303004732721,-1.2913603075194295,-1.2213545623235404,0.030440963812221833,"[-0.17305299 -0.04731101  0.6668438  -0.33953265 -0.54340298  0.10591489
 -0.39446829  0.38214241]"
129,1.0,-1.1788575590469255,0.08424245010215858,-1.3112665606914444,-1.2204300076700747,0.030101273241456505,"[-0.1762458  -0.04411821  0.663651   -0.34272545 -0.54659579  0.10910769
 -0.39127549  0.37894961]"
130,1.0,-1.1676204349183226,0.07990009717345559,-1.2987672854438999,-1.2201043320819736,0.0300866835228073,"[-0.17754617 -0.04281784  0.66235062 -0.34142508 -0.54789616  0.10780732
 -0.38997511  0.37764924]"
131,1.0,-1.1489959421496203,0.09468982027719552,-1.2780508940613964,-1.2203437564894557,0.0306299694408132,"[-0.18083116 -0.03953285  0.65906563 -0.34471006 -0.54461117  0.10452233
 -0.3932601   0.37436425]"
132,1.0,-1.1580480699198836,0.06625508922596324,-1.2881197546774736,-1.2205016335938126,0.030312598934046697,"[-0.18139845 -0.03896556  0.65849835 -0.34414278 -0.54404389  0.10508962
 -0.39382739  0.37493154]"
133,1.0,-1.160337113723858,0.07275894075664868,-1.2906659033390102,-1.2208342484664172,0.02992486791187332,"[-0.18342308 -0.03694093  0.66052298 -0.34211814 -0.54606852  0.10711425
 -0.39585202  0.37695617]"
134,1.0,-1.188013734262824,0.07257921529235567,-1.3214511553375916,-1.221263807732612,0.028904778415772547,"[-0.18624972 -0.03976757  0.65769634 -0.34494478 -0.54324188  0.10994089
 -0.39867866  0.37978281]"
135,1.0,-1.1649152013318074,0.08102313812153694,-1.295758200662084,-1.2222259137779474,0.028921967602394183,"[-0.18311391 -0.04290338  0.65456053 -0.34180897 -0.54010607  0.10680508
 -0.40181447  0.376647  ]"
136,1.0,-1.14639475600874,0.08036695734269217,-1.2751575433096498,-1.2219646419398487,0.02866579151255544,"[-0.18447417 -0.04426363  0.65592079 -0.34044871 -0.53874581  0.10816534
 -0.40045421  0.37800726]"
137,1.0,-1.14140047861825,0.06704684075365308,-1.2696023098662967,-1.2218421259894967,0.028391217629995857,"[-0.18277159 -0.04256106  0.65762336 -0.33874614 -0.53704324  0.10986791
 -0.39875163  0.37970983]"
138,1.0,-1.155654978670274,0.08024542499998621,-1.2854578719858671,-1.2220210083760321,0.02824202155261446,"[-0.18447935 -0.04426882  0.65591561 -0.3404539  -0.538751    0.10816016
 -0.40045939  0.38141759]"
139,1.0,-1.1459785662261992,0.09618079370018928,-1.2746946071893706,-1.2215698780491948,0.02757760649526464,"[-0.18691053 -0.04183764  0.65348443 -0.33802272 -0.54118218  0.11059134
 -0.39802821  0.37898641]"
140,1.0,-1.1392154822599103,0.08606944442141451,-1.2671718952348296,-1.2222791714593768,0.027071354633296574,"[-0.1847533  -0.03968041  0.6513272  -0.33586549 -0.54333941  0.10843411
 -0.40018544  0.38114364]"
141,1.0,-1.1090417230257,0.06480221287449983,-1.2336090265145725,-1.222203251440078,0.027077042977971866,"[-0.18388101 -0.04055269  0.65045491 -0.3349932  -0.5442117   0.10756182
 -0.39931315  0.38027135]"
142,1.0,-1.12402455519717,0.040478373257693434,-1.2502747268446313,-1.2225322173908353,0.027309090323002216,"[-0.18700013 -0.04367181  0.65357403 -0.33187408 -0.54733081  0.1044427
 -0.40243227  0.38339047]"
