Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
70,1.3,-1.3821233914200044,-0.6330368427065443,-1.4149827140784286,-1.391164594143629,0.038756893032370954,-0.1381309382738935,-0.01031507577120528,0.4037041099039511,-0.5607148370775216,-0.2531087518070143,0.020034952957839393,-0.7391551061601541,0.13334429531090278
71,1.3,-1.3882180131652042,-0.6475266996041986,-1.4206851808043333,-1.3913398809731006,0.0386784307878294,-0.13753402174579896,-0.010911992299299816,0.40430102643204563,-0.560117920549427,-0.2525118352789198,0.02063186948593393,-0.7385581896320595,0.13394121183899732
72,1.3,-1.3934069439028112,-0.6595222586129852,-1.4270723629897861,-1.391342779994011,0.038154988272183,-0.1397315025414781,-0.013109473094978959,0.40210354563636647,-0.5623154013451062,-0.25470931607459896,0.02282935028161307,-0.7363607088363804,0.13174373104331819
73,1.3,-1.3569925299858658,-0.6812455844366494,-1.3882505529821687,-1.3912308409810068,0.038448277702728184,-0.13871256512939895,-0.012090535682899802,0.4031224830484456,-0.5633343387571853,-0.2557282534866781,0.023848287693692228,-0.7373796462484595,0.13072479363123904
74,1.3,-1.390322402631794,-0.717240379826489,-1.4240422876936711,-1.3913550689816478,0.0380687351503326,-0.13998852317552699,-0.010814577636771763,0.40184652500231755,-0.5620583807110573,-0.25700421153280617,0.025124245739820267,-0.7361036882023315,0.129448835585111
75,1.3,-1.3855960313191937,-0.6966767592370542,-1.4191634116513447,-1.3914092801511289,0.03958915180292255,-0.13745566208962917,-0.00828171655087396,0.40437938608821533,-0.5595255196251595,-0.2544713504469084,0.022591384653922464,-0.7335708271164337,0.12691597449921319
76,1.3,-1.376175804889522,-0.6756139893862534,-1.4100590878761055,-1.3915598660707473,0.03937183404747224,-0.13640923291572082,-0.0072352873769656045,0.403332956914307,-0.5605719487990679,-0.25551777962081673,0.02154495548001411,-0.7325243979425253,0.12796240367312153
77,1.3,-1.368328816180675,-0.7231425611421252,-1.4017872645630218,-1.3915124915540218,0.039254663012365576,-0.13691853553695904,-0.0067259847557273825,0.40282365429306877,-0.5610812514203062,-0.25602708224205495,0.021035652858775886,-0.7320150953212871,0.12847170629435975
78,1.3,-1.3684129938062106,-0.7452145365041685,-1.4015010735592235,-1.3926620598882438,0.03816928109246476,-0.13303665178116317,-0.010607868511523247,0.3989417705372729,-0.5571993676645103,-0.2521451984862591,0.02491753661457175,-0.735896979077083,0.12458982253856389
79,1.3,-1.3793728543602408,-0.7046151501980005,-1.4125045068931752,-1.3938580825924873,0.036437956437138874,-0.1302667886111842,-0.013377731681502194,0.39617190736729396,-0.5544295044945313,-0.25491506165623806,0.027687399784550697,-0.733127115907104,0.12735968570854284
80,1.3,-1.3880522397644868,-0.7487754326346383,-1.4211947854924016,-1.3939815845340489,0.036272001955012456,-0.12964922806314813,-0.012760171133466112,0.3955543468192579,-0.5538119439464952,-0.25553262220427414,0.028304960332586778,-0.7337446764551401,0.12674212516050676
81,1.3,-1.3706423785568536,-0.6986356429746996,-1.4038393902596704,-1.3939705096185206,0.036288776222290986,-0.12973377299466265,-0.0126756262019516,0.3956388917507724,-0.5537273990149807,-0.25544807727275964,0.028389505264101292,-0.7338292213866546,0.12665758022899223
82,1.3,-1.3622522127271637,-0.6836046062043,-1.3949045646809601,-1.3939542789012194,0.03625150912180275,-0.1299042417825784,-0.012846094989867352,0.3954684229628566,-0.5538978678028964,-0.2556185460606754,0.02821903647618554,-0.7336587525987389,0.12682804901690797
83,1.3,-1.3815012003743359,-0.7038372360516036,-1.414338736642799,-1.3939475264400245,0.036187105947186105,-0.13034077646807574,-0.01328262967536469,0.39590495764835393,-0.5534613331173991,-0.2551820113751781,0.028655571161682877,-0.7340952872842362,0.12726458370240532
84,1.3,-1.3843177874463553,-0.6425807383809894,-1.4175039059541918,-1.3939949482679366,0.03606846618553394,-0.12977328419542017,-0.012715137402709126,0.39533746537569836,-0.5540288253900546,-0.25574950364783366,0.02922306343433844,-0.7346627795568917,0.12669709142974975
85,1.3,-1.3690121273000158,-0.6827060150558015,-1.3996928109623568,-1.3934617564082146,0.0355249256114496,-0.13228146972685223,-0.010206951871277061,0.3928292798442663,-0.5565370109214867,-0.2582576891792657,0.026714877902906376,-0.7371709650883238,0.1292052769611818
86,1.3,-1.3863619558349143,-0.6333161814450929,-1.4191994921033777,-1.3935570780187845,0.03776109371514824,-0.12844517924105425,-0.014043242357075042,0.3966655703300643,-0.5527007204356886,-0.25442139869346775,0.022878587417108395,-0.7333346746025258,0.12536898647538383
87,1.3,-1.4080781445623138,-0.6371833313883029,-1.440697816931169,-1.393564648926258,0.037670029140461025,-0.12722347269261142,-0.015264948905517868,0.3978872768785071,-0.5539224269841314,-0.2556431052419106,0.02410029396555122,-0.7345563811509686,0.12659069302382667
88,1.3,-1.4006469198222886,-0.6120112837668805,-1.4329942623166332,-1.393649933859706,0.03754962771953174,-0.126782851108032,-0.014824327320938444,0.3974466552939277,-0.5534818053995519,-0.25608372682649,0.024540915550130646,-0.734997002735548,0.12615007143924725
89,1.3,-1.3563065032716697,-0.5865797606320728,-1.3862028768954207,-1.3936370596289636,0.03768037789894074,-0.125450207337457,-0.01615697109151345,0.3961140115233527,-0.552149161628977,-0.257416370597065,0.023208271779555638,-0.736329646506123,0.12481742766867225
90,1.3,-1.3906743309320886,-0.5790504352064461,-1.4220739654631371,-1.3935122914612292,0.03776519982374915,-0.12575666114184997,-0.01585051728712046,0.39642046532774566,-0.55245561543337,-0.257722824401458,0.02290181797516265,-0.736636100310516,0.12512388147306525
