Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
49,0.7,-1.040527998915535,-0.03490932069036323,-1.0813499129017778,-1.1061234065215104,0.003721225057309374,-0.06346328203500348,-0.04532387311968658,0.18972862592727854,-0.10462679669089744,-0.08917286028594511,0.018780251617853714,-0.2311307354443374,0.0855258590595852
50,0.7,-1.019081354047711,-0.030467191825459317,-1.059232768227687,-1.105072855472099,0.003256715124335244,-0.06919010999772442,-0.05105070108240752,0.1840017979645576,-0.11035362465361838,-0.09489968824866604,0.024507079580574652,-0.22540390748161646,0.07979903109686426
51,0.7,-1.0223917315017925,-0.02151610462797615,-1.0623755207302017,-1.1063476134091614,0.004209305934274932,-0.06539256914787765,-0.054848241932254294,0.18779933881440436,-0.10655608380377161,-0.0986972290985128,0.020709538730727884,-0.22920144833146322,0.0760014902470175
52,0.7,-1.0195932913787766,-0.03337918596506273,-1.0599018539508462,-1.1051739921327681,0.003738857282570965,-0.07081029072067353,-0.04943052035945842,0.18238161724160848,-0.1119738053765675,-0.10411495067130869,0.02612726030352376,-0.22378372675866734,0.07058376867422161
53,0.7,-1.0188666210698412,-0.027258590720552478,-1.0589342227740337,-1.1045643751043825,0.0031666675447500486,-0.07318824960070171,-0.04705256147943025,0.1800036583615803,-0.11435176425659567,-0.10649290955133686,0.028505219183551932,-0.22140576787863916,0.07296172755424979
54,0.7,-1.0045247968681963,-0.03473926662964866,-1.0435552191845694,-1.104744092130568,0.003123235046942341,-0.0726058128846373,-0.04763499819549465,0.1794212216455159,-0.11493420097266008,-0.10707534626740127,0.027922782467487528,-0.22198820459470356,0.0735441642703142
55,0.7,-1.0223278172128702,-0.020694402937755818,-1.0627411453796691,-1.1050554645597004,0.003215477924327692,-0.07381815300418194,-0.048847338315039304,0.18063356176506057,-0.11372186085311543,-0.10828768638694591,0.026710442347942877,-0.22320054471424822,0.07475650438985884
56,0.7,-1.0385728262090006,-0.020403695477400063,-1.0794052167547163,-1.1049028422567062,0.0032596027840543634,-0.07327396482058511,-0.049391526498636144,0.1811777499486574,-0.11426604903671227,-0.10774349820334908,0.027254630531539713,-0.22265635653065138,0.07421231620626201
57,0.7,-1.055423146756053,-0.018648892437534093,-1.0960145764338918,-1.102806464029709,0.0038376416471861408,-0.08011912304575255,-0.04254636827346869,0.18802290817382486,-0.12111120726187971,-0.10089833997818164,0.020409472306372262,-0.21581119830548393,0.08105747443142945
58,0.7,-1.0154367710327339,-0.022615560736662266,-1.0559339116753161,-1.1027450493420474,0.0038236564083027336,-0.08028205409884333,-0.04238343722037791,0.18818583922691565,-0.12094827620878894,-0.10073540892509086,0.02057240335946304,-0.21564826725239314,0.08122040548452023
59,0.7,-1.0296010312002781,-0.03399146819640331,-1.0702867499133732,-1.102826643589651,0.0037776534618854662,-0.08085094072737928,-0.04295232384891387,0.1887547258554516,-0.12151716283732489,-0.10016652229655491,0.021141289987998992,-0.2162171538809291,0.08178929211305618
60,0.7,-1.0044162202833302,-0.05279528416505963,-1.0442114314412267,-1.104103604773991,0.004905552892618348,-0.08505638306628886,-0.047157766187823455,0.19296016819436118,-0.1173117204984153,-0.1043719646354645,0.01693584764908941,-0.22042259621983867,0.07758384977414659
61,0.7,-1.009328816098281,-0.03169819622875547,-1.0492183162914337,-1.103261364600621,0.004670455875457558,-0.0824568234247118,-0.04975732582940051,0.19555972783593825,-0.11991128013999236,-0.10177240499388744,0.019535407290666468,-0.2178230365782616,0.08018340941572365
62,0.7,-1.032324133865707,-0.02184314247474184,-1.0731984306493147,-1.1028382905991747,0.005155216600811807,-0.08077297466137506,-0.04807347706606376,0.197243576599275,-0.11822743137665562,-0.1000885562305507,0.017851558527329718,-0.21613918781492486,0.0784995606523869
63,0.7,-1.028758722275624,-0.014671862676475467,-1.0693920581913545,-1.102933065360412,0.005200318059943365,-0.08033194251706982,-0.04851450921036901,0.19768460874358024,-0.11866846352096086,-0.09964752408624546,0.018292590671634967,-0.2165802199592301,0.07805852850808166
64,0.7,-1.0336265839077434,-0.022283212953987608,-1.0746161228455533,-1.1034757002140396,0.004395946507974868,-0.07748481217041378,-0.051361639557025045,0.1948374783969242,-0.1215155938676169,-0.09680039373958943,0.021139721018291,-0.21942735030588614,0.08090565885473769
65,0.7,-1.028060858069269,-0.016687899526962813,-1.0692284985181184,-1.102912351733539,0.00504530829675276,-0.07517902396789461,-0.053667427759544216,0.19714326659944337,-0.11920980566509773,-0.09449460553707026,0.01883393281577183,-0.21712156210336697,0.07859987065221852
66,0.7,-1.036659847681956,-0.04091498257919213,-1.077900824047116,-1.1030483727518003,0.004985718677128992,-0.07576901501867989,-0.05307743670875893,0.1965532755486581,-0.11861981461431245,-0.09390461448628498,0.01824394176498655,-0.21771155315415225,0.0791898617030038
67,0.7,-1.030088828230049,-0.0289922974941057,-1.0717593435335988,-1.1020345235301647,0.004751545203037166,-0.07318996755711313,-0.05565648417032568,0.19913232301022485,-0.12119886207587921,-0.09132556702471822,0.0208229892265533,-0.2151325056925855,0.08176890916457055
68,0.7,-1.037181842330833,-0.015218405201999241,-1.0787894982775452,-1.1011384057928806,0.004316688026265114,-0.06864608051846038,-0.051112597131672946,0.1945884359715721,-0.11665497503722647,-0.09586945406337097,0.025366876265206038,-0.21058861865393275,0.07722502212591781
69,0.7,-1.0462699468995529,-0.02258005173196609,-1.0877623606920628,-1.1012791707646101,0.004383605483938846,-0.0694084277661517,-0.05035024988398162,0.19535078321926344,-0.11589262778953514,-0.09510710681567965,0.026129223512897364,-0.21135096590162408,0.07646267487822649
70,0.7,-1.0560336444323948,-0.027503900118392544,-1.0981441752338073,-1.1017647512431723,0.004181294949376024,-0.07165049611019299,-0.0525923182280229,0.19310871487522216,-0.11813469613357643,-0.09286503847163836,0.02837129185693864,-0.21359303424566536,0.0742206065341852
71,0.7,-1.0521885791591012,-0.025181905734924737,-1.094403875555243,-1.1016508785658516,0.004156843071756677,-0.07137361882802043,-0.05286919551019545,0.1933855921573947,-0.11785781885140387,-0.0925881611894658,0.028648169139111196,-0.21331615696349282,0.07449748381635776
72,0.7,-1.0402672377908682,-0.031617942827445455,-1.0819272765349448,-1.100624474475626,0.0037649368723775695,-0.07592052801628502,-0.057416104698460035,0.18883868296913012,-0.12240472803966845,-0.09713507037773039,0.03319507832737578,-0.20876924777522823,0.06995057462809318
73,0.7,-1.0369094423768408,-0.04062726538036987,-1.0793656996408598,-1.10012609330588,0.003624944528887189,-0.07753127168226222,-0.05902684836443723,0.18722793930315293,-0.12079398437369125,-0.09552432671175319,0.03158433466139859,-0.20715850410925105,0.07156131829407038
74,0.7,-1.0614807363681922,-0.026923315188577712,-1.1044084388084925,-1.0991886447940489,0.0032998339644516733,-0.08136140393256767,-0.055196716114131766,0.18339780705284747,-0.1169638521233858,-0.09935445896205865,0.03541446691170405,-0.2033283718589456,0.06773118604376492
75,0.7,-1.0545907684913611,-0.02294021616386166,-1.0973089397422031,-1.0988106018630788,0.003628138231023828,-0.0799956978686467,-0.0538310100502108,0.18476351311676845,-0.11559814605946482,-0.09798875289813767,0.034048760847783084,-0.20196266579502462,0.06636547997984395
76,0.7,-1.0402653687318058,-0.04943714677390232,-1.0832454539694707,-1.0989230033708735,0.0036703765195492816,-0.08052308340821483,-0.05435839558977893,0.18529089865633658,-0.11507076051989669,-0.09746136735856954,0.034576146387351216,-0.20249005133459275,0.06583809444027582
77,0.7,-1.0498889758377905,-0.027616541352995627,-1.09267000644547,-1.099074595415732,0.003723954370535909,-0.07987185849840751,-0.055009620499586256,0.1859421235661439,-0.11441953561008937,-0.09681014244876222,0.03522737129715854,-0.20314127624440007,0.0651868695304685
78,0.7,-1.0455285226628546,-0.030009712952260514,-1.0884771782221008,-1.099725656019291,0.0035106429462124084,-0.07737764898483351,-0.057503830013160256,0.18344791405256988,-0.11192532609651537,-0.09431593293518822,0.03772158081073254,-0.20563548575797408,0.0626926600168945
79,0.7,-1.055355247879679,-0.031158063553725857,-1.0990791688399215,-1.0994459773239216,0.00326959867743426,-0.0763770708601038,-0.05850440813788998,0.18244733592784015,-0.11092474797178566,-0.09531651105991794,0.03872215893546226,-0.20463490763324435,0.06369323814162421
80,0.7,-1.068406955775187,-0.033167374502105496,-1.1125289859954006,-1.0975142281153238,0.003716893123764331,-0.08172333779455966,-0.06385067507234583,0.18779360286229602,-0.11627101490624152,-0.08997024412546208,0.03337589200100641,-0.1992886406987885,0.06903950507608007
81,0.7,-1.0529531783588977,-0.024938108841097817,-1.0965409040459921,-1.0976848620281088,0.0037879896410575875,-0.0826007575180316,-0.0629732553488739,0.18867102258576796,-0.11539359518276958,-0.08909282440199014,0.03425331172447835,-0.20016606042226043,0.06816208535260813
82,0.7,-1.0572676513116275,-0.0219768367771338,-1.1011696737829098,-1.0978900773101485,0.003868559000561614,-0.08163700816892445,-0.06200950599976675,0.1896347719348751,-0.11442984583366243,-0.08812907505288299,0.03521706107358549,-0.20112980977136757,0.06719833600350099
83,0.7,-1.059839192456943,-0.02903533930666713,-1.103929792998738,-1.0977757946500788,0.003953686638820175,-0.08066200461887345,-0.06103450244971574,0.1886597683848241,-0.11540484938371344,-0.089104078602934,0.034242057523534486,-0.20015480622131657,0.06622333245344998
84,0.7,-1.0600528471315078,-0.04191881366808303,-1.104373931981707,-1.096444562036777,0.004262407148644343,-0.08423059232534624,-0.06460309015618854,0.1922283560912969,-0.11183626167724064,-0.0855354908964612,0.03067346981706169,-0.19658621851484376,0.06979192015992278
85,0.7,-1.0617610781116067,-0.024525378183766877,-1.1060926395212787,-1.0964894830482081,0.004252146804563373,-0.08434663136926494,-0.06448705111226984,0.1921123170473782,-0.11195230072115935,-0.0856515299403799,0.030557430773142987,-0.19670225755876247,0.06990795920384148
86,0.7,-1.062817616805922,-0.036117828490423554,-1.1074320453213629,-1.095991756784497,0.004745927279387274,-0.08255670716177928,-0.0662769753197555,0.19390224125486386,-0.11016237651367368,-0.08386160573289424,0.028767506565657318,-0.1949123333512768,0.06811803499635581
87,0.7,-1.0678810073475244,-0.01866481781169238,-1.1125163889819114,-1.0965515385789333,0.004552179678274426,-0.08038302736307112,-0.06845065511846365,0.19607592105357202,-0.11233605631238183,-0.08603528553160239,0.03094118636436547,-0.19708601314998497,0.07029171479506396
